START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
04/26/14,06:10 PM,09:10 PM,Rangers at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",04/26/14,04/27/14,09:10 PM,12:10 AM,FALSE,TRUE,04/26/14,05:10 PM,08:10 PM,FREE,BUSY
04/27/14,01:10 PM,04:10 PM,Rangers at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",04/27/14,04/27/14,04:10 PM,07:10 PM,FALSE,TRUE,04/27/14,12:10 PM,03:10 PM,FREE,BUSY
05/08/14,07:10 PM,10:10 PM,Royals at Mariners,Safeco Field,"Local TV: MLBN -- ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/08/14,05/09/14,10:10 PM,01:10 AM,FALSE,TRUE,05/08/14,06:10 PM,09:10 PM,FREE,BUSY
05/09/14,07:10 PM,10:10 PM,Royals at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/09/14,05/10/14,10:10 PM,01:10 AM,FALSE,TRUE,05/09/14,06:10 PM,09:10 PM,FREE,BUSY
05/10/14,06:10 PM,09:10 PM,Royals at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",05/10/14,05/11/14,09:10 PM,12:10 AM,FALSE,TRUE,05/10/14,05:10 PM,08:10 PM,FREE,BUSY
05/11/14,01:10 PM,04:10 PM,Royals at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/11/14,05/11/14,04:10 PM,07:10 PM,FALSE,TRUE,05/11/14,12:10 PM,03:10 PM,FREE,BUSY
05/12/14,07:10 PM,10:10 PM,Rays at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",05/12/14,05/13/14,10:10 PM,01:10 AM,FALSE,TRUE,05/12/14,06:10 PM,09:10 PM,FREE,BUSY
05/13/14,07:10 PM,10:10 PM,Rays at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/13/14,05/14/14,10:10 PM,01:10 AM,FALSE,TRUE,05/13/14,06:10 PM,09:10 PM,FREE,BUSY
05/14/14,12:40 PM,03:40 PM,Rays at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/14/14,05/14/14,03:40 PM,06:40 PM,FALSE,TRUE,05/14/14,11:40 AM,02:40 PM,FREE,BUSY
05/22/14,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",05/22/14,05/23/14,10:10 PM,01:10 AM,FALSE,TRUE,05/22/14,06:10 PM,09:10 PM,FREE,BUSY
