START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
09/09/14,07:05 PM,08:05 PM,Angels at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/09/14,09/09/14,10:05 PM,11:05 PM,FALSE,TRUE,09/09/14,06:05 PM,07:05 PM,FREE,BUSY
09/10/14,07:05 PM,08:05 PM,Angels at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/10/14,09/10/14,10:05 PM,11:05 PM,FALSE,TRUE,09/10/14,06:05 PM,07:05 PM,FREE,BUSY
09/11/14,07:05 PM,08:05 PM,Angels at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/11/14,09/11/14,10:05 PM,11:05 PM,FALSE,TRUE,09/11/14,06:05 PM,07:05 PM,FREE,BUSY
09/12/14,07:05 PM,08:05 PM,Braves at Rangers,Globe Life Park in Arlington,"Local TV: TXA-21 ----- Local Radio: Rangers Radio Network -- 103.3 ESPN -- 1540am ESPN Deportes",09/12/14,09/12/14,10:05 PM,11:05 PM,FALSE,TRUE,09/12/14,06:05 PM,07:05 PM,FREE,BUSY
09/13/14,12:05 PM,01:05 PM,Braves at Rangers,Globe Life Park in Arlington,"Local TV: FOX ----- Local Radio: Rangers Radio Network -- 103.3 ESPN -- 1540am ESPN Deportes",09/13/14,09/13/14,03:05 PM,04:05 PM,FALSE,TRUE,09/13/14,11:05 AM,12:05 PM,FREE,BUSY
09/14/14,02:05 PM,03:05 PM,Braves at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/14/14,09/14/14,05:05 PM,06:05 PM,FALSE,TRUE,09/14/14,01:05 PM,02:05 PM,FREE,BUSY
09/22/14,07:05 PM,08:05 PM,Astros at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/22/14,09/22/14,10:05 PM,11:05 PM,FALSE,TRUE,09/22/14,06:05 PM,07:05 PM,FREE,BUSY
09/23/14,07:05 PM,08:05 PM,Astros at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/23/14,09/23/14,10:05 PM,11:05 PM,FALSE,TRUE,09/23/14,06:05 PM,07:05 PM,FREE,BUSY
09/24/14,07:05 PM,08:05 PM,Astros at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/24/14,09/24/14,10:05 PM,11:05 PM,FALSE,TRUE,09/24/14,06:05 PM,07:05 PM,FREE,BUSY
09/25/14,07:05 PM,08:05 PM,Athletics at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/25/14,09/25/14,10:05 PM,11:05 PM,FALSE,TRUE,09/25/14,06:05 PM,07:05 PM,FREE,BUSY
09/26/14,07:05 PM,08:05 PM,Athletics at Rangers,Globe Life Park in Arlington,"Local TV: TXA-21 ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/26/14,09/26/14,10:05 PM,11:05 PM,FALSE,TRUE,09/26/14,06:05 PM,07:05 PM,FREE,BUSY
09/27/14,07:05 PM,08:05 PM,Athletics at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: Rangers Radio Network -- 103.3 ESPN -- 1540am ESPN Deportes",09/27/14,09/27/14,10:05 PM,11:05 PM,FALSE,TRUE,09/27/14,06:05 PM,07:05 PM,FREE,BUSY
09/28/14,02:05 PM,03:05 PM,Athletics at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",09/28/14,09/28/14,05:05 PM,06:05 PM,FALSE,TRUE,09/28/14,01:05 PM,02:05 PM,FREE,BUSY
